utt_id,ref_baseline,hyp_baseline,cer_baseline,ref_acoustic,hyp_acoustic,cer_acoustic,cer_diff,text,num_chars,num_tokens,condition
SD2401040-SDRW2400001264.1.1.88,뭐 하는 거랑 그리고 남편의 경우에는 정자가 몇 살인지 정도 그런 검사를 할 수 있는 게 있는데,뭐 하는 거랑 그리고 남편의 경우에는 정자가 몇 살인지 정도 그런 검사를 할 수 있는 게 있는데,0.0,뭐 하는 거랑 그리고 남편의 경우에는 정자가 몇 살인지 정도 그런 검사를 할 수 있는 게 있는데,뭐 하는 거랑 그리고 남편의 경우에는 정자가 몇 살인지 정도 그런 검사를 할 수 있는 게 있는데,0.0,0.0,뭐 하는 거랑 그리고 남편의 경우에는 정자가 몇 살인지 정도 그런 검사를 할 수 있는 게 있는데,37,17,normal
SD2401055-SDRW2400001283.1.1.228,좀 접하기 쉬운 예능이라든가,좀 접하기 쉬운 예능이라든가,0.0,좀 접하기 쉬운 예능이라든가,좀 접하기 쉬운 예능이라든가,0.0,0.0,좀 접하기 쉬운 예능이라든가,12,4,normal
SD2401055-SDRW2400001283.1.1.81,어떤 연예인이 제일 좋아,어떤 연예인이 제일 좋아,0.0,어떤 연예인이 제일 좋아,어떤 연예인이 제일 좋아,0.0,0.0,어떤 연예인이 제일 좋아,10,4,normal
SD2401086-SDRW2400001338.1.1.51,어 미용도 괜찮을 거 같고 그러니까 자격증은 많은데,어 미용도 괜찮을 거 같고 그러니까 자격증은 많은데,0.0,어 미용도 괜찮을 거 같고 그러니까 자격증은 많은데,어 미용도 괜찮을 거 같고 그러니까 자격증은 많은데,0.0,0.0,어 미용도 괜찮을 거 같고 그러니까 자격증은 많은데,21,8,normal
SD2401087-SDRW2400001339.1.1.109,엑소 얘기를 해서 생각이 나서 그런데 백현과 태연의 열애설이 엄청 큰 이슈를 안겨 줬잖아,엑소 얘기를 해서 생각이 나서 그런데 백현과 태연의 열애설이 엄청 큰 이슈를 안겨줬잖아,0.0204081632653061,엑소 얘기를 해서 생각이 나서 그런데 백현과 태연의 열애설이 엄청 큰 이슈를 안겨 줬잖아,엑소 얘기를 해서 생각이 나서 그런데 백현과 태연의 열애설이 엄청 큰 이슈를 안겨 줬잖아,0.0,0.0204081632653061,엑소 얘기를 해서 생각이 나서 그런데 백현과 태연의 열애설이 엄청 큰 이슈를 안겨 줬잖아,36,14,normal
SD2401090-SDRW2400001345.1.1.92,좀 가격이 나가는 보조제이긴 하지만 확실히 먹으니까,좀 가격이 나가는 보조제이긴 하지만 확실히 먹으니까,0.0,좀 가격이 나가는 보조제이긴 하지만 확실히 먹으니까,좀 가격이 나가는 보조제이긴 하지만 확실히 먹으니까,0.0,0.0,좀 가격이 나가는 보조제이긴 하지만 확실히 먹으니까,22,7,normal
SD2401090-SDRW2400001346.1.1.112,어 거기 물걸레 청소 기능이 있어서,어 거기 물걸레 청소 기능이 있어서,0.0,어 거기 물걸레 청소 기능이 있어서,어 거기 물걸레 청소 기능이 있어서,0.0,0.0,어 거기 물걸레 청소 기능이 있어서,14,6,normal
SD2401127-SDRW2400001427.1.1.273,다들 그걸 켜고 하고 있는 거야,다들 그걸 켜고 하고 있는 거야,0.0,다들 그걸 켜고 하고 있는 거야,다들 그걸 켜고 하고 있는 거야,0.0,0.0,다들 그걸 켜고 하고 있는 거야,12,6,normal
SD2401127-SDRW2400001428.1.1.139,요새 재테크 같은 거,요새 재테크 같은 거,0.0,요새 재테크 같은 거,요새 재테크 같은 거,0.0,0.0,요새 재테크 같은 거,8,4,normal
SD2401142-SDRW2400001449.1.1.209,지금은 뭐 딱히 기억은 안 나는데,요즘은 뭐 딱히 기억 안 나네,0.2777777777777778,지금은 뭐 딱히 기억은 안 나는데,그즘은 뭐 그다지 기억 안 나네,0.4444444444444444,-0.1666666666666666,지금은 뭐 딱히 기억은 안 나는데,13,6,normal
SD2401149-SDRW2400001463.1.1.152,경기 힘들면 힘들다,경기 힘들면 힘들다,0.0,경기 힘들면 힘들다,경기 힘들면 힘들다,0.0,0.0,경기 힘들면 힘들다,8,3,normal
SD2401149-SDRW2400001463.1.1.96,계란을 1바구니에 다 담지 말라고,계란을 1바구에 다 담지 말라고,0.0555555555555555,계란을 1바구니에 다 담지 말라고,계란을 한바구니 다 담지 말라고,0.1111111111111111,-0.0555555555555556,계란을 1바구니에 다 담지 말라고,14,5,normal
SD2401149-SDRW2400001464.1.1.36,그런 것 생각지도 못해 봤는데,그런 건 생각지도 못해 봤는데,0.0625,그런 것 생각지도 못해 봤는데,그런 거 생각지도 못해 봤는데,0.0625,0.0,그런 것 생각지도 못해 봤는데,12,5,normal
SD2401150-SDRW2400001463.1.1.233,코인 오빠가 한 시 한 8년 전인가,코인 오빠가 한 시 한 8년 전인가,0.0,코인 오빠가 한 시 한 8년 전인가,코인 오빠가 한 시 한 8년 전인가,0.0,0.0,코인 오빠가 한 시 한 8년 전인가,13,7,normal
SD2401150-SDRW2400001466.1.1.34,기대를 안 하고 봤던 영화 중에서 기억에 남는 영화 중에 하나야,기대를 안 하고 봤던 영화 중에서 기억에 남는 영화 중에 하나야,0.0,기대를 안 하고 봤던 영화 중에서 기억에 남는 영화 중에 하나야,기대를 안 하고 봤던 영화 중에서 기억에 남는 영화 중의 하나야,0.0285714285714285,-0.0285714285714285,기대를 안 하고 봤던 영화 중에서 기억에 남는 영화 중에 하나야,25,11,normal
SD2401153-SDRW2400001473.1.1.133,나중에 아이도 낳고,나중에 아이도 낳고,0.0,나중에 아이도 낳고,나중에 아이도 낳고,0.0,0.0,나중에 아이도 낳고,8,3,normal
SD2401153-SDRW2400001473.1.1.78,어 여기에서 시키면 괜찮겠다,어 여기에서 시키면 괜찮겠다,0.0,어 여기에서 시키면 괜찮겠다,어 여기에서 시키면 괜찮겠다,0.0,0.0,어 여기에서 시키면 괜찮겠다,12,4,normal
SD2401198-SDRW2400001552.1.1.180,근데 너무 좋아하니까,근데 너무 좋아하니까,0.0,근데 너무 좋아하니까,근데 너무 좋아하니까,0.0,0.0,근데 너무 좋아하니까,9,3,normal
SD2401200-SDRW2400001557.1.1.143,어 리셀 판매라는 게,어 윗셀 판매라는 게,0.0909090909090909,어 리셀 판매라는 게,어 미세 판매라는 게,0.1818181818181818,-0.0909090909090909,어 리셀 판매라는 게,8,4,normal
SD2401204-SDRW2400001568.1.1.37,이렇게 만들어 놨는데,이렇게 만들어 넣는데,0.0909090909090909,이렇게 만들어 놨는데,이렇게 만들어 놨는데,0.0,0.0909090909090909,이렇게 만들어 놨는데,9,3,normal
SD2401218-SDRW2400001595.1.1.1,근데 지금 너무 막 엉겁결에 아기를 옷도 안 입히고,근데 지금 너무 막 엉겹계 아기를 옷도 안 입히고,0.1071428571428571,근데 지금 너무 막 엉겁결에 아기를 옷도 안 입히고,근데 지금 너무 막 원겹회의 아기를 옷도 안 입히고,0.1428571428571428,-0.0357142857142857,근데 지금 너무 막 엉겁결에 아기를 옷도 안 입히고,20,9,normal
SD2401265-SDRW2400001670.1.1.109,같이 인제 어 고양이 같은 경우는 상당히 그래도 제가 들고 인제 반려동물을 어 들고 다녔어요 왜냐하면은 인제,같이 인제 어 고양이 같은 경우는 상당히 그래도 제가 들고 인제 반려동물 그 들고 다녔어요 왜냐하면은 인제,0.0333333333333333,같이 인제 어 고양이 같은 경우는 상당히 그래도 제가 들고 인제 반려동물을 어 들고 다녔어요 왜냐하면은 인제,같이 인제 어 고양이 같은 경우는 상당히 그래도 제가 들고 인제 반려동물 그 들고 다녔어요 왜냐하면은 인제,0.0333333333333333,0.0,같이 인제 어 고양이 같은 경우는 상당히 그래도 제가 들고 인제 반려동물을 어 들고 다녔어요 왜냐하면은 인제,44,17,normal
SD2401265-SDRW2400001671.1.1.145,어떤 가전제품이 있습니까,어떤 가전제품이 있습니까,0.0,어떤 가전제품이 있습니까,어떤 관련 제품이 있습니까,0.2307692307692307,-0.2307692307692307,어떤 가전제품이 있습니까,11,3,normal
SD2401279-SDRW2400001701.1.1.51,뭐 요즘 사람들 많이 좋아하는 거 같더라고,뭐 요즘 사람들 많이 좋아하는 거 같더라고,0.0,뭐 요즘 사람들 많이 좋아하는 거 같더라고,뭐 요즘 사람들 많이 좋아하는 거 같더라고,0.0,0.0,뭐 요즘 사람들 많이 좋아하는 거 같더라고,17,7,normal
SD2401279-SDRW2400001702.1.1.121,그러니까 그런 거 그냥 신경 쓰지 않고 그냥 내 주머니에 있는 거 사 그냥 가지고 살아,그러니까 그런 거 그냥 신경 쓰지 않고 그냥 내 주머니 있는 것을 그냥 가지고 살아,0.0833333333333333,그러니까 그런 거 그냥 신경 쓰지 않고 그냥 내 주머니에 있는 거 사 그냥 가지고 살아,그러니까 그런 거 그냥 신경 쓰지 않고 그냥 내 주머니 있는 거 사 그냥 가지고 살아,0.0208333333333333,0.0625,그러니까 그런 거 그냥 신경 쓰지 않고 그냥 내 주머니에 있는 거 사 그냥 가지고 살아,33,16,normal
SD2401279-SDRW2400001702.1.1.128,그럼 서로가 서로를 얽매는 거야,그럼 서로가 서로를 얽매이는 거야,0.0588235294117647,그럼 서로가 서로를 얽매는 거야,그럼 서로가 서로 얽매이는 거야,0.1176470588235294,-0.0588235294117647,그럼 서로가 서로를 얽매는 거야,13,5,normal
SD2401279-SDRW2400001703.1.1.64,근데 같이 나이 먹어서 같은 취미로 같은 장소에서 이렇게 우리처럼 할 수 있다는 것은 복이야,근데 같이 나이 먹어서 같은 취미로 같은 장소에서 이렇게 우리처럼 할 수 있다는 것은 복이야,0.0,근데 같이 나이 먹어서 같은 취미로 같은 장소에서 이렇게 우리처럼 할 수 있다는 것은 복이야,근데 같이 나이 먹어서 같은 취미로 같은 장소에서 이렇게 우리처럼 할 수 있다는 것은 복이야,0.0,0.0,근데 같이 나이 먹어서 같은 취미로 같은 장소에서 이렇게 우리처럼 할 수 있다는 것은 복이야,37,15,normal
SD2401281-SDRW2400001705.1.1.88,쪼끔이라도 본 적 있었어,쪼끔이라도 본 적 있었어,0.0,쪼끔이라도 본 적 있었어,쪼끔이라도 본 적 있었어,0.0,0.0,쪼끔이라도 본 적 있었어,10,4,normal
SD2401281-SDRW2400001706.1.1.110,그리고 거기서 탕수육도 시켰었는데,그리고 거기서 탕수육도 시켰었는데,0.0,그리고 거기서 탕수육도 시켰었는데,그리고 거기서 탕수육도 시켰었는데,0.0,0.0,그리고 거기서 탕수육도 시켰었는데,15,4,normal
SD2401281-SDRW2400001708.1.1.200,혹시 기억에 남는 결혼식이나 그런 거 있어,혹시 기억에 남는 결혼식이나 그런 거 있어,0.0,혹시 기억에 남는 결혼식이나 그런 거 있어,혹시 기억에 남는 결혼식이나 그런 거 있어,0.0,0.0,혹시 기억에 남는 결혼식이나 그런 거 있어,17,7,normal
SD2401296-SDRW2400001730.1.1.142,또 우린 이제 그 일정한 기간 동안 이제 계속 이거 먹어서 이제 해 보니까,또 우리 이제 그 일정한 기간 동안 이제 계속 이거 먹어서 이제 해 보니까,0.024390243902439,또 우린 이제 그 일정한 기간 동안 이제 계속 이거 먹어서 이제 해 보니까,또 우리 이제 그 일정한 기간 동안 이제 계속 이거 먹어서 이제 해 보니까,0.024390243902439,0.0,또 우린 이제 그 일정한 기간 동안 이제 계속 이거 먹어서 이제 해 보니까,28,14,normal
SD2401297-SCRW2400000048.1.1.29,정말 매일 수영장을 갔어요 수업이 없어도,정말 매일 수영장을 갔어요 수업이 없어도,0.0,정말 매일 수영장을 갔어요 수업이 없어도,정말 매일 수영장을 갔어요 수업이 없어도,0.0,0.0,정말 매일 수영장을 갔어요 수업이 없어도,17,6,normal
SD2401298-SCRW2400000051.1.1.74,그 바닷가도 가고 가 보고 싶었으니까 일일 투어 그런 게 있어요 거기 보면,그 바닷가도 가 가 보고 싶었으니까 일 투어 그런 게 있어요 거기 보면,0.048780487804878,그 바닷가도 가고 가 보고 싶었으니까 일일 투어 그런 게 있어요 거기 보면,그 바닷가도 가고 가 보고 싶었으니까 1일 투어 그런 게 있어요 거기 보면,0.024390243902439,0.024390243902439,그 바닷가도 가고 가 보고 싶었으니까 일일 투어 그런 게 있어요 거기 보면,29,13,normal
SD2401306-SDRW2400001752.1.1.149,이 일대 1대2 수업도 찾으면은 많이 있거든,이 1대 1대 2 수업도 찾으면은 많이 있거든,0.0833333333333333,이 일대 1대2 수업도 찾으면은 많이 있거든,이 1대 1 대 2 수업도 찾으면은 많이 있거든,0.125,-0.0416666666666667,이 일대 1대2 수업도 찾으면은 많이 있거든,18,7,normal
SD2401315-SDRW2400001761.1.1.125,흠 으휴 나하고 너무 취향이 안 맞아요,그 나하고 너무 취향이 안 맞아요,0.1904761904761904,흠 으휴 나하고 너무 취향이 안 맞아요,음 그 나 하고 너무 취향이 안 맞아요,0.1904761904761904,0.0,흠 으휴 나하고 너무 취향이 안 맞아요,15,7,normal
SD2401315-SDRW2400001761.1.1.48,뭐 바쁘다고 영화관 안 가고 맨날 넷플릭스나 뭐 티빙이나,뭐 바쁘다고 영화관 안 가고 맨날 넷플릭스나 뭐 티빙이나,0.0,뭐 바쁘다고 영화관 안 가고 맨날 넷플릭스나 뭐 티빙이나,뭐 바쁘다고 영화관 안 가고 맨날 넷플릭스나 뭐 티빙이나,0.0,0.0,뭐 바쁘다고 영화관 안 가고 맨날 넷플릭스나 뭐 티빙이나,23,9,normal
SD2401315-SDRW2400001764.1.1.148,근데 되게 불쌍하더라고,근데 되게 불쌍하더라고,0.0,근데 되게 불쌍하더라고,근데 되게 불쌍하더라고,0.0,0.0,근데 되게 불쌍하더라고,10,3,normal
SD2401315-SDRW2400001764.1.1.70,차라리 없는 아이들한테 쪼끔 도와주는 게 낫지 않을까 난 개인적인 내 생각에,차라리 없는 아이들한테 쪼끔 도와주는 게 낫지 않을까 난 개인적인 내 생각에,0.0,차라리 없는 아이들한테 쪼끔 도와주는 게 낫지 않을까 난 개인적인 내 생각에,차라리 없는 아이들한테 쪼끔 도와주는 게 낫지 않을까 난 개인적인 내 생각에,0.0,0.0,차라리 없는 아이들한테 쪼끔 도와주는 게 낫지 않을까 난 개인적인 내 생각에,31,12,normal
SD2401350-SDRW2400001826.1.1.173,계단 강아지 계단도 이렇게 집에 놓고 매트도 깔려 있고,계단 강아지 계단도 이렇게 집에 놓고 매트도 깔려 있고,0.0,계단 강아지 계단도 이렇게 집에 놓고 매트도 깔려 있고,계단 강아지 계단도 이렇게 집에 놓고 매트도 깔려 있고,0.0,0.0,계단 강아지 계단도 이렇게 집에 놓고 매트도 깔려 있고,22,9,normal
SD2401350-SDRW2400001828.1.1.39,어,아,1.0,어,아,1.0,0.0,어,1,1,low_info
SD2401391-SDRW2400001897.1.1.119,회식이 없던 곳에서 회사 생활했기 때문에,회식이 없던 곳에서 회사 생활을 했기 때문에,0.0909090909090909,회식이 없던 곳에서 회사 생활했기 때문에,회식이 어떤 곳에서 회사 생활했기 때문에,0.0909090909090909,0.0,회식이 없던 곳에서 회사 생활했기 때문에,17,6,normal
SD2401391-SDRW2400001897.1.1.22,비교해서일까 아니면 그게 어떠한 판단의 척도가 있어서 그렇게 얘기를 했을까,비교해서일까 아니면 그게 어떠한 판단에 촉도가 있어서 그렇게 얘기를 했을까,0.048780487804878,비교해서일까 아니면 그게 어떠한 판단의 척도가 있어서 그렇게 얘기를 했을까,비교해서일까 아니면 그게 어떠한 판타의 속도가 있어서 그렇게 얘기를 했을까,0.048780487804878,0.0,비교해서일까 아니면 그게 어떠한 판단의 척도가 있어서 그렇게 얘기를 했을까,32,10,normal
SD2401392-SDRW2400001894.1.1.16,나머지 것들 중에 어 에이아이가 어 기존 대비해서 많이 유입되었다라고 생각하는,나머지 것들 중에 어 에이아이가 어 기존 대비해서 많이 유입되었다라고 생각하는,0.0,나머지 것들 중에 어 에이아이가 어 기존 대비해서 많이 유입되었다라고 생각하는,나머지 것들 중에 어 에이아이가 어 기존 대비해서 많이 유입되었다라고 생각하는,0.0,0.0,나머지 것들 중에 어 에이아이가 어 기존 대비해서 많이 유입되었다라고 생각하는,33,11,normal
SD2401425-SDRW2400001935.1.1.102,남들 송편에 다 묻어 있어 갖고 나는 꿀도 못 먹고 그랬어,남들 송편에 다 묻어 있어 갖고 나는 꿀도 못 먹고 그랬어,0.0,남들 송편에 다 묻어 있어 갖고 나는 꿀도 못 먹고 그랬어,남들 송편에 다 묻어 있어 갖고 나는 골도 못 먹고 그랬어,0.03125,-0.03125,남들 송편에 다 묻어 있어 갖고 나는 꿀도 못 먹고 그랬어,22,11,normal
